motivation_average,originality_average,score_total,motivation,originality
0.50517811,0.33377683,3,1,0
0.524028361,0.655906891,6,1,1
0.500032363,0.333320623,6,1,0
0.999931097,0.498497445,3,1,0
0.999935389,0.630143574,6,1,1
0.999938726,0.735333386,5,1,1
0.006704378,2.19E-05,1,0,0
0.000276139,0.249731876,5,0,0
0.334311298,0.442113034,5,0,0
0.999848276,0.987193525,6,1,1
0.143314794,0.161362701,5,0,0
0.607753184,0.343581375,1,1,0
0.999932528,0.3724942,8,1,0
0.666620463,0.499878791,8,1,0
6.66E-05,0.250036624,6,0,0
5.90E-05,0.598176995,6,0,1
0.008465193,0.634411536,6,0,1
0.6625595,0.189902486,6,1,0
0.473444629,0.272716264,6,0,0
0.511366383,0.285190404,3,1,0
0.000107424,0.999961495,5,0,1
0.99494499,0.498380648,6,1,0
0.521056327,0.710707026,6,1,1
0.016000099,0.171679798,6,0,0
0.999901056,0.344527522,8,1,0
0.000506771,0.200013431,6,0,0
0.999920368,0.666645749,6,1,1
0.999845743,0.995537043,3,1,1
0.000112012,2.46E-05,5,0,0
0.999929825,0.71741045,6,1,1
0.999856323,0.641456991,8,1,1
0.501478023,0.247549538,5,1,0
0.997644007,0.500162994,6,1,1
0.999906063,0.660799847,6,1,1
0.999904126,0.997731447,8,1,1
0.999923766,0.333359045,6,1,0
0.499955244,0.719361955,6,0,1
0.00157474,0.115540719,6,0,0
0.666640987,0.630816207,6,1,1
0.833258362,0.553312452,5,1,1
0.000312348,2.52E-05,6,0,0
0.519665008,0.499904646,5,1,0
0.998262584,0.813904609,3,1,1
0.000100879,0.972967356,6,0,1
0.619741194,0.599991868,8,1,1
0.998891056,0.285726476,6,1,0
0.999918401,0.697412744,6,1,1
0.992701054,0.318753154,5,1,0
0.999880552,0.799644311,8,1,1
9.78E-05,0.18462795,6,0,0
0.99991258,0.54317921,8,1,1
0.999922276,0.747483932,6,1,1
0.501975742,0.923110195,3,1,1
0.999787092,0.499946286,6,1,0
0.499917379,0.692685839,8,0,1
0.985561144,0.902999784,5,1,1
0.999934375,0.751799847,5,1,1
0.502400771,0.181677504,3,1,0
0.333373417,0.499999366,6,0,0
0.003389263,0.328888144,6,0,0
0.013671099,2.20E-05,5,0,0
0.009118897,0.333880935,5,0,0
0.331217453,0.666225467,5,0,1
0.485837691,0.396741283,6,0,0
0.500019823,0.382148667,5,1,0
0.494781312,0.232660121,6,0,0
0.999918818,0.500000477,6,1,1
0.971435746,0.555563824,1,1,1
0.999920487,0.250047016,6,1,0
0.666641818,0.373951695,3,1,0
0.749393396,0.74995446,3,1,1
0.999932408,0.321249663,3,1,0
0.000113787,0.215297513,3,0,0
0.999918699,0.333338757,5,1,0
0.999910116,0.333617053,3,1,0
0.999930143,0.468586044,5,1,0
0.99761039,0.666519737,3,1,1
7.35E-05,0.417271382,3,0,0
0.333390685,0.666653275,8,0,1
0.887811701,0.999951363,6,1,1
0.000351994,0.489888366,6,0,0
0.999876022,0.428330951,6,1,0
7.93E-05,2.27E-05,3,0,0
0.999474287,0.642540178,6,1,1
7.27E-05,0.663969818,6,0,1
0.999711454,0.871821602,3,1,1
0.333461047,0.333338874,5,0,0
0.777728323,0.656648277,5,1,1
6.98E-05,0.334616512,3,0,0
0.306253314,0.75231099,8,0,1
0.999931296,0.662783405,5,1,1
0.953646541,2.80E-05,6,1,0
0.99198851,0.400520678,3,1,0
0.999888301,0.980207935,5,1,1
0.999911308,0.345532031,8,1,0
0.999882102,0.58234354,5,1,1
0.500103784,0.999982774,6,1,1
0.999927938,0.543604627,6,1,1
0.578818848,0.500022275,6,1,1
0.999836445,0.338534666,8,1,0
0.386883565,0.33161454,3,0,0
0.667824073,0.142874301,5,1,0
0.749492625,0.20006156,5,1,0
0.99992919,0.416650845,8,1,0
0.9980551,0.391637848,6,1,0
0.999931335,0.399926584,5,1,0
0.499954791,0.379601674,3,0,0
0.749471688,0.629263007,3,1,1
0.49886794,0.494483433,5,0,0
0.999628901,0.227767562,3,1,0
0.510450652,0.999983549,6,1,1
0.99991411,0.750067804,8,1,1
0.666619568,0.341208386,6,1,0
0.195404069,0.19940142,6,0,0
0.999902248,0.539170401,6,1,1
0.999441008,0.596093398,5,1,1
0.999923825,0.442996023,6,1,0
0.999889374,0.999983152,8,1,1
0.001506482,0.984525422,8,0,1
0.99992466,0.999586999,8,1,1
0.002237799,0.396550381,8,0,0
0.999912381,0.500485559,6,1,1
0.999741018,0.213652589,6,1,0
0.999885082,0.666661023,6,1,1
0.999915302,0.999980569,8,1,1
0.50001744,0.398834112,6,1,0
6.96E-05,0.444436924,6,0,0
0.799935068,0.431118677,6,1,0
0.012587466,0.333288287,3,0,0
0.974363387,0.473296222,3,1,0
0.962894519,0.001408707,5,1,0
0.62616316,0.259120831,5,1,0
0.999905348,0.253608402,5,1,0
0.666486904,0.318998611,5,1,0
0.999938607,0.238123032,6,1,0
0.647279078,0.716487582,8,1,1
0.588220611,0.414573215,5,1,0
0.000110254,0.66219515,6,0,1
0.828776419,0.452321223,5,1,0
0.000114549,0.000133998,3,0,0
7.31E-05,0.198049666,3,0,0
0.250003915,0.499897263,3,0,0
0.500030559,0.436176511,6,1,0
0.887349029,0.714276628,6,1,1
0.999928951,0.282532166,8,1,0
0.973487178,0.565053677,5,1,1
0.816310458,0.199720027,6,1,0
0.558443862,0.473892452,5,1,0
0.999929011,0.991866201,6,1,1
0.505522424,0.665687837,6,1,1
0.500005977,0.332635045,6,1,0
0.500009148,0.502645704,3,1,1
0.338896696,0.333339223,3,0,0
0.674188446,0.491604472,5,1,0
6.68E-05,0.616069784,3,0,1
0.666640998,0.599747261,6,1,1
0.499966284,0.500019495,5,0,1
0.000258224,2.85E-05,3,0,0
0.967494428,0.999859959,8,1,1
0.50148693,0.2697254,6,1,0
0.99724707,0.999979913,8,1,1
0.439582229,0.999955595,6,0,1
0.749813498,0.827082023,6,1,1
0.456108424,0.372534016,3,0,0
0.999862552,0.500004269,5,1,1
0.000440775,0.553458243,6,0,1
0.999655724,0.274276967,8,1,0
0.999935627,0.651098789,8,1,1
0.666654879,0.824063237,6,1,1
0.999842048,0.200032932,5,1,0
0.000124271,0.493131465,5,0,0
0.999918461,0.673550031,6,1,1
7.15E-05,0.659923625,5,0,1
0.992771447,0.235344916,5,1,0
0.713936128,0.494185685,1,1,0
0.184717374,0.113937234,5,0,0
0.999922236,0.333237141,3,1,0
0.724141697,0.122817173,6,1,0
0.000102683,0.666677373,8,0,1
0.999913573,0.399988932,5,1,0
0.999920249,0.050976176,3,1,0
0.999934316,0.500003576,6,1,1
0.999907017,0.428522025,5,1,0
0.500003712,0.250052532,6,1,0
0.02968177,0.200915063,6,0,0
0.514159929,0.166684274,6,1,0
0.999441206,0.400004743,3,1,0
0.512430553,0.273125485,3,1,0
0.997306108,0.571218798,3,1,1
0.86544162,0.282552571,5,1,0
0.002712471,0.50000304,5,0,1
0.670667887,0.664280249,6,1,1
0.499979145,0.250016314,5,0,0
0.999927282,0.999983549,6,1,1
0.449562781,0.710130053,6,0,1
0.874932826,0.060578243,5,1,0
0.500039651,0.596907933,3,1,1
0.50934269,0.418521264,5,1,0
0.99993366,0.998283178,5,1,1
0.007510681,0.799767846,6,0,1
0.998915195,0.119971566,5,1,0
0.999928355,0.250010014,3,1,0
0.585386693,0.546440022,6,1,1
0.000131162,0.286141783,5,0,0
0.999934554,0.999971271,6,1,1
0.451701265,0.463118716,5,0,0
0.999922276,0.976889372,6,1,1
0.998613,0.399950976,6,1,0
0.999780834,0.499249256,5,1,0
0.499977088,0.561372466,5,0,1
0.981353164,0.487441088,6,1,0
0.000588794,0.022334647,5,0,0
0.999736518,0.496416335,3,1,0
0.915496022,0.99998349,6,1,1
0.400075261,0.999748568,6,0,1
0.99990797,0.759138351,8,1,1
0.749900448,0.499649603,6,1,0
0.889955711,0.612070047,5,1,1
0.000107326,0.129163484,5,0,0
0.999896884,0.668593597,8,1,1
0.374201708,0.549531175,5,0,1
0.499999446,0.246898008,3,0,0
0.985766053,0.998694122,5,1,1
0.999701798,0.491369627,8,1,0
0.499981236,0.499162,5,0,0
0.535898071,0.450020938,5,1,0
0.999888539,0.629724367,6,1,1
0.999825418,0.664593455,10,1,1
0.999812543,0.000239532,5,1,0
0.999931455,0.333341806,8,1,0
0.499909127,0.002468721,6,0,0
0.006641503,0.480718557,5,0,0
0.999928355,0.599545718,3,1,1
0.498526683,0.475245249,3,0,0
0.934085786,0.439951409,8,1,0
7.24E-05,0.999981642,5,0,1
0.002756047,0.999982953,3,0,1
0.308122575,0.307300113,8,0,0
0.999866486,0.670919571,8,1,1
0.506688244,0.849844654,8,1,1
0.999886155,0.664575874,6,1,1
0.006184359,0.004020085,6,0,0
8.35E-05,0.233535609,5,0,0
0.222112515,0.999970714,5,0,1
0.999822527,0.633041855,6,1,1
6.32E-05,3.91E-05,6,0,0
0.000321936,0.999960184,5,0,1
0.999862552,2.08E-05,6,1,0
0.499877306,0.200083106,6,0,0
0.370889489,0.454958462,6,0,0
0.333885586,0.333138269,3,0,0
0.999930263,0.631743468,5,1,1
0.515789643,0.000142206,3,1,0
0.495283604,0.626315396,6,0,1
0.999923348,0.559374593,6,1,1
0.832992244,0.568015481,8,1,1
0.999927998,0.763961181,8,1,1
0.701061394,0.438764612,8,1,0
0.999812901,0.499979494,8,1,0
0.999909401,0.999981999,5,1,1
0.51710645,0.28605196,5,1,0
0.988272369,0.499972142,8,1,0
0.006766215,0.679345583,6,0,1
0.00146614,0.123335082,3,0,0
0.998951316,0.995764494,6,1,1
0.00236568,0.202682137,6,0,0
0.99993217,0.350234286,3,1,0
0.999925315,0.666665579,8,1,1
0.500057646,0.666628342,3,1,1
0.989610851,0.99958245,5,1,1
0.799948561,0.500234736,6,1,1
0.999922752,0.409124604,6,1,0
0.999927402,0.540780779,6,1,1
0.99921298,0.400008553,6,1,0
0.00078226,0.409593433,6,0,0
0.999930263,0.99996376,6,1,1
0.750515644,0.287295579,5,1,0
0.998131454,0.208756796,5,1,0
0.552951749,0.870355129,6,1,1
0.500009283,3.86E-05,6,1,0
0.882948836,0.459869041,6,1,0
0.895535946,0.605242208,6,1,1
0.704778285,0.014163941,5,1,0
0.99993515,0.514136655,6,1,1
0.999926448,0.430902327,5,1,0
0.999911487,0.333339749,5,1,0
0.290211349,0.28743001,5,0,0
0.333473911,0.744534525,8,0,1
0.994737804,0.740922339,6,1,1
0.167623624,0.246079271,5,0,0
0.597718459,0.815477004,5,1,1
0.000125566,0.250038234,3,0,0
0.999933004,0.737428137,3,1,1
0.999929786,0.665386405,3,1,1
0.500006961,0.748052746,5,1,1
0.742476801,0.999973774,8,1,1
0.355310241,0.240361956,6,0,0
0.987377942,0.99995929,8,1,1
0.999916553,0.285731896,6,1,0
0.999927402,0.385101751,6,1,0
0.65033136,0.574141711,6,1,1
0.664862198,0.335249554,8,1,0
0.999921143,0.999978364,6,1,1
0.999881625,0.338126592,3,1,0
0.50001346,0.333440673,3,1,0
0.999930263,0.343751777,1,1,0
0.53390047,0.047186819,5,1,0
0.000186706,0.571168102,3,0,1
0.999909997,0.481431537,5,1,0
0.599723835,0.988747597,3,1,1
0.999919355,0.999916613,6,1,1
0.999927878,0.999981344,6,1,1
0.749941956,0.504061818,5,1,1
0.401611918,0.52647849,3,0,1
0.999926209,0.800244926,6,1,1
0.999909997,0.666656249,8,1,1
0.999925454,0.714258947,5,1,1
0.50007678,0.37501328,3,1,0
0.999844998,0.750633243,5,1,1
0.426534981,0.333349208,5,0,0
0.999933898,0.66666196,5,1,1
0.999929786,0.166403637,6,1,0
0.999765366,0.49955528,3,1,0
0.697903325,0.73959074,8,1,1
0.537297823,0.999981125,6,1,1
0.999927521,0.333021763,3,1,0
0.499632514,0.662214809,8,0,1
0.999915242,0.999971191,8,1,1
0.49992222,0.673313263,5,0,1
0.271261688,0.499000813,3,0,0
0.434934046,3.33E-05,3,0,0
0.999875784,0.23158514,6,1,0
0.876201823,0.280669595,3,1,0
0.000102145,0.32732934,3,0,0
0.999939799,0.663611729,3,1,1
0.999931812,0.998788138,8,1,1
0.502384648,0.297831943,5,1,0
0.981228769,0.394523145,6,1,0
0.999911904,0.554421852,3,1,1
0.999937177,0.224291494,6,1,0
8.53E-05,0.34528777,5,0,0
0.500231056,0.330680009,5,1,0
0.499950412,0.743353487,3,0,1
0.999719799,0.352398881,5,1,0
0.500395895,0.444611919,8,1,0
0.5000134,0.25001246,5,1,0
0.012672519,0.666540555,5,0,1
0.999884605,0.999288917,8,1,1
0.993819296,0.749843151,5,1,1
0.500157799,0.059237889,3,1,0
7.49E-05,2.71E-05,1,0,0
0.21915418,0.469997898,5,0,0
0.999915242,0.930585325,5,1,1
0.522087058,0.562834901,5,1,1
0.004778788,0.399962382,5,0,0
0.013607638,0.000115288,3,0,0
7.44E-05,0.029452257,3,0,0
0.4973046,0.574112614,6,0,1
0.999867052,0.499546605,5,1,0
0.493330952,0.565490398,5,0,1
0.968151897,0.416424464,5,1,0
7.26E-05,0.999866088,5,0,1
0.999929547,0.996754408,8,1,1
0.999930143,0.400009919,8,1,0
0.999915659,0.49976703,6,1,0
0.222347544,0.498242662,8,0,0
0.999725997,3.61E-05,8,1,0
0.999925911,0.866371393,6,1,1
0.999930501,0.670588313,8,1,1
0.524244726,0.999978304,8,1,1
0.999845147,0.499954773,6,1,0
0.666972846,0.799978905,6,1,1
0.015283503,0.250728501,6,0,0
0.559004985,0.802814279,8,1,1
0.999934196,0.672219158,6,1,1
0.999886274,0.999967754,6,1,1
0.999918163,0.475079652,6,1,0
6.94E-05,0.111341746,6,0,0
0.999914318,0.857446879,6,1,1
0.999822676,0.401785828,10,1,0
0.999930859,0.500002167,8,1,1
0.000118274,0.3309631,6,0,0
0.998904347,0.999298453,3,1,1
0.999550879,0.500009943,6,1,1
0.549307226,0.576938829,8,1,1
0.667276676,0.597984743,6,1,1
0.000178681,0.666686883,8,0,1
0.503743383,0.749897725,6,1,1
0.001593144,0.665133207,6,0,1
0.001028903,0.656316431,6,0,1
0.999924898,0.005345013,5,1,0
0.189696478,0.000890921,6,0,0
0.499997612,0.333346154,6,0,0
0.99993813,0.808374187,8,1,1
0.999927461,0.999980569,6,1,1
0.00018911,0.697415411,5,0,1
0.000208721,0.599543905,8,0,1
0.51708378,0.084520483,3,1,0
0.970132947,0.99997437,8,1,1
0.001538392,0.000253293,3,0,0
0.499993624,0.14162042,6,0,0
0.970598802,0.35470527,8,1,0
0.000116751,0.999627014,8,0,1
0.690249396,0.460088845,8,1,0
0.355779439,0.321375052,8,0,0
0.500023912,0.379722907,6,1,0
0.193981348,0.913622101,5,0,1
0.000122659,0.499996363,6,0,0
0.016130298,0.999976754,6,0,1
0.999925256,0.333345569,5,1,0
0.999831063,0.485870819,5,1,0
0.996488333,0.666648907,6,1,1
0.999902606,0.332925442,5,1,0
0.022197245,0.499843145,3,0,0
0.500002412,0.749990812,8,1,1
0.999928951,0.668750154,8,1,1
0.999911189,0.607619288,6,1,1
6.88E-05,0.181845538,5,0,0
0.333330403,0.285727967,3,0,0
0.99993825,0.500006618,5,1,1
0.500001559,0.449764122,6,1,0
0.999912977,0.334051146,6,1,0
0.999917507,0.500384826,3,1,1
0.000106826,0.666657092,5,0,1
0.727692226,0.708384299,5,1,1
0.001496994,0.553883964,6,0,1
0.999934316,0.150096685,5,1,0
0.594037136,0.668451257,6,1,1
0.99991254,0.998049339,3,1,1
0.000113759,0.208791012,6,0,0
0.999928117,0.79807759,5,1,1
0.499998132,0.392799951,5,0,0
0.667002039,0.325617712,8,1,0
0.722821623,0.370948723,6,1,0
0.999927998,0.246994225,3,1,0
0.000206357,4.98E-05,6,0,0
0.499911818,0.250059146,6,0,0
0.368404427,0.241993831,3,0,0
0.531057067,0.666480277,5,1,1
0.00127373,0.248828621,5,0,0
0.968974042,0.421047648,8,1,0
0.999930024,0.15373395,6,1,0
0.200060622,0.400818417,5,0,0
0.135637653,2.05E-05,3,0,0
0.999902487,0.993092567,8,1,1
0.999935985,0.999976397,5,1,1
0.999933004,0.666657258,3,1,1
0.749958735,0.999983907,8,1,1
0.503668514,0.002374935,5,1,0
0.999935269,0.999641001,6,1,1
0.329765409,3.35E-05,6,0,0
0.999927521,0.220333048,3,1,0
0.999929547,0.004438641,3,1,0
0.999911189,0.014899632,5,1,0
0.993286461,0.767845818,6,1,1
0.32165085,0.148675239,3,0,0
0.133609116,0.333342448,6,0,0
0.920391202,0.51854023,8,1,1
0.498053013,0.379048696,6,0,0
0.499993095,0.333681514,6,0,0
0.999646902,0.122870656,5,1,0
0.99080795,0.499999848,3,1,0
0.586029947,0.499831581,3,1,0
0.499807431,0.346116169,5,0,0
0.999934614,0.747518955,6,1,1
0.692790598,0.730942639,6,1,1
0.000119834,0.998120964,6,0,1
0.999936461,0.499970287,3,1,0
0.999917626,0.565649207,8,1,1
0.999923468,0.203704986,5,1,0
9.96E-05,0.203673583,3,0,0
0.397674908,0.379788701,6,0,0
0.999390006,0.333350735,5,1,0
0.998384595,0.088697501,8,1,0
0.999895573,0.66665562,8,1,1
0.999931455,0.999982595,6,1,1
0.333377187,0.648476287,5,0,1
0.99992761,0.53711449,6,1,1
0.500001004,0.595089978,6,1,1
0.999925435,0.499876413,8,1,0
0.985951781,0.250015167,5,1,0
0.666702011,0.69024943,6,1,1
0.00010389,0.778206122,8,0,1
0.500008307,0.499449721,3,1,0
0.573948324,0.544949847,1,1,1
0.000116153,0.225938328,5,0,0
0.2512814,0.338310802,3,0,0
0.951170087,0.323345338,3,1,0
0.999882042,0.37430722,6,1,0
0.683860958,0.17293057,6,1,0
0.395769387,0.998477638,6,0,1
0.991328955,0.373614941,5,1,0
0.731947208,0.66652934,6,1,1
0.736398835,0.000370835,6,1,0
0.560732459,0.475631861,3,1,0
0.584972252,0.345025628,3,1,0
0.155313793,0.289480534,1,0,0
0.769051671,0.200152891,3,1,0
0.855745852,2.33E-05,5,1,0
0.999926805,0.476800261,3,1,0
0.99987486,0.352948304,6,1,0
0.99993062,0.200178575,6,1,0
0.497504312,0.543554439,5,0,1
9.30E-05,0.666385503,6,0,1
0.999638975,0.666365244,8,1,1
0.717567237,0.483261614,8,1,0
0.999929547,0.595581359,6,1,1
0.999924541,0.289020012,5,1,0
0.500540001,0.563402079,8,1,1
0.000974504,0.13045965,1,0,0
0.364834959,0.275311882,3,0,0
0.843689144,0.215527836,5,1,0
0.667239724,0.799812097,6,1,1
0.498077565,0.66665093,6,0,1
0.666642066,0.500757498,6,1,1
0.000218244,0.000215597,3,0,0
8.19E-05,0.749990423,5,0,1
0.500763082,0.27435238,3,1,0
0.972885311,0.344355779,5,1,0
0.997764508,0.406939271,5,1,0
0.999156594,0.200018191,6,1,0
0.682319026,0.999978185,8,1,1
0.027290526,0.558447129,6,0,1
8.08E-05,0.553095516,5,0,1
0.812650979,0.333334764,5,1,0
0.250044919,0.166686859,5,0,0
0.99308905,0.333421472,6,1,0
0.978145629,0.720425719,8,1,1
0.755897513,0.810481044,8,1,1
0.698820695,0.847497001,8,1,1
0.505334382,0.991505146,8,1,1
0.999640942,0.29998701,8,1,0
0.999922633,0.500420828,8,1,1
0.999745667,0.996406198,8,1,1
0.973597666,0.351168357,8,1,0
0.500611189,0.004311054,3,1,0
0.000157204,0.400037112,5,0,0
0.714055215,0.47014082,6,1,0
0.98962757,0.222170383,5,1,0
8.10E-05,0.284290244,5,0,0
0.995706499,0.277145087,8,1,0
0.999922872,2.98E-05,8,1,0
0.922724664,0.999906898,6,1,1
0.976196557,0.346600788,8,1,0
7.90E-05,0.499997718,5,0,0
0.998341084,0.390459855,8,1,0
0.999931693,0.581849041,5,1,1
0.999869585,0.492520439,3,1,0
0.999925613,0.844172222,8,1,1
0.004304245,0.523101984,3,0,1
0.99992907,1.99E-05,3,1,0
0.13896953,0.87822054,8,0,1
0.997853061,0.470724887,8,1,0
0.334640113,0.401270357,8,0,0
0.999935687,0.50000302,6,1,1
0.999919891,0.73647715,3,1,1
0.999913573,0.165893537,3,1,0
0.985799511,0.81891018,5,1,1
0.004385159,0.000838655,5,0,0
0.666654908,0.33323674,5,1,0
0.057994758,0.276222247,3,0,0
0.202251873,0.333466579,5,0,0
0.498786343,0.666318919,5,0,1
0.202697159,0.53344687,5,0,1
0.99990201,0.745389171,6,1,1
0.999939322,0.499872982,5,1,0
0.999921322,0.250013212,6,1,0
0.000261949,0.516883819,5,0,1
0.997863114,0.342524922,6,1,0
0.999919653,0.280276406,5,1,0
0.99981612,2.23E-05,3,1,0
0.499352169,0.999938448,8,0,1
0.408329905,0.589015893,6,0,1
5.51E-05,0.592990637,8,0,1
0.435938056,0.249218357,6,0,0
0.496006108,0.87259832,6,0,1
0.05800717,0.666815541,8,0,1
0.999899864,0.33334299,6,1,0
0.602881387,0.547426502,6,1,1
0.499996276,0.492661426,6,0,0
0.384799123,0.333332894,6,0,0
0.999810413,0.490576406,3,1,0
0.000246756,0.471033775,3,0,0
0.000281047,0.437479867,3,0,0
0.500064039,0.286146638,3,1,0
0.750304443,0.299538879,3,1,0
0.093922983,0.471848644,3,0,0
0.164547235,0.399984202,3,0,0
0.468117893,2.54E-05,3,0,0
0.333394947,0.000469869,5,0,0
0.420373631,0.337335403,3,0,0
0.439232185,0.290171633,3,0,0
0.000925176,0.591259868,5,0,1
0.999916673,2.08E-05,3,1,0
0.999834895,3.62E-05,6,1,0
0.360640658,0.949992279,6,0,1
0.500014591,0.999977648,6,1,1
0.409409069,0.211773945,5,0,0
0.999831279,0.666674385,6,1,1
0.666653115,0.404342741,6,1,0
0.97461307,0.456443601,8,1,0
0.999935031,0.000220921,6,1,0
0.966065884,0.614902524,6,1,1
0.000722906,0.492296271,6,0,0
0.995629638,0.980030268,6,1,1
0.001614361,3.31E-05,3,0,0
0.999776065,0.500002036,6,1,1
0.999938011,0.999979615,5,1,1
0.415062244,0.209047015,3,0,0
0.999926567,0.643443287,3,1,1
0.999838322,0.500001475,5,1,1
7.31E-05,0.250330677,3,0,0
0.501928808,0.547811249,8,1,1
0.99993372,0.666876973,6,1,1
0.000291201,0.499997125,6,0,0
7.45E-05,0.49999824,1,0,0
0.900298566,0.500007716,8,1,1
0.99992311,0.99871546,5,1,1
0.337084009,0.21890766,5,0,0
0.9999246,0.798330832,6,1,1
0.991335332,0.600074007,5,1,1
0.996954292,0.603440181,10,1,1
0.999856492,0.670818009,8,1,1
0.500312567,0.652519464,10,1,1
0.999817431,0.499920482,6,1,0
0.999805987,0.99998184,8,1,1
0.999775231,0.33333977,5,1,0
0.999914289,0.999940753,6,1,1
0.000737458,0.002967142,5,0,0
0.9998945,0.99965781,8,1,1
0.999878824,0.477268163,6,1,0
0.50003766,0.166684989,6,1,0
0.500008221,0.142170986,6,1,0
0.997032881,0.332243415,8,1,0
0.999899109,0.999974191,6,1,1
0.99993062,0.335260633,6,1,0
0.925400555,0.498634754,6,1,0
0.950459361,0.0060368,6,1,0
0.574919722,0.656010347,8,1,1
0.999706924,0.666657304,8,1,1
0.003696667,0.564691238,6,0,1
0.000375751,0.993499041,8,0,1
0.007341676,0.666647083,5,0,1
0.000149407,0.500006599,1,0,1
7.50E-05,0.584052312,6,0,1
0.999891281,0.001212814,6,1,0
0.903740346,0.999979377,8,1,1
0.337319086,0.499999932,5,0,0
0.999895751,0.599995431,6,1,1
0.666636567,0.363130341,3,1,0
0.749965265,0.547628609,6,1,1
0.999929547,0.496860975,5,1,0
0.937443823,0.166671182,5,1,0
0.261175901,0.427357755,5,0,0
0.40568826,0.499684985,8,0,0
0.317721679,0.332417009,6,0,0
0.999919891,2.47E-05,6,1,0
0.017717129,0.44647575,8,0,0
0.500036071,0.453912706,6,1,0
0.33338716,0.166717676,6,0,0
0.333187701,0.33292972,5,0,0
0.637753974,0.494184018,3,1,0
0.000748791,0.001133627,6,0,0
0.99873058,0.04641509,6,1,0
0.359117716,0.256960777,5,0,0
0.999809563,0.2082608,3,1,0
0.999880195,0.500003195,3,1,1
9.29E-05,0.515690327,6,0,1
0.999768049,0.596578332,6,1,1
0.509117163,0.855545846,10,1,1
0.014038689,0.999977112,3,0,1
0.500097686,0.499998833,3,1,0
0.505347698,0.499950483,5,1,0
0.999876201,0.475077916,3,1,0
6.94E-05,0.567648763,6,0,1
0.99992907,0.221310711,5,1,0
0.999905229,0.342264927,5,1,0
0.00023231,0.749982005,8,0,1
0.999922097,0.489189682,5,1,0
0.999932408,0.632017602,8,1,1
0.999923944,0.003781162,8,1,0
0.999884009,0.595269905,3,1,1
0.999935985,0.333342072,6,1,0
0.600135656,0.498063847,6,1,0
0.076367471,0.500021137,6,0,1
0.999896884,0.887322485,5,1,1
0.999923944,0.00465016,3,1,0
0.999919891,0.493584727,5,1,0
0.99992466,0.506214449,10,1,1
0.999925375,0.666661104,6,1,1
0.70203945,0.664789613,8,1,1
6.87E-05,0.33324713,6,0,0
0.709960625,0.498320229,6,1,0
0.999644399,0.503971176,8,1,1
0.99990352,0.495230123,6,1,0
0.996898055,0.731666063,8,1,1
0.666745372,0.767597258,8,1,1
0.019727466,0.365406603,3,0,0
0.000504106,0.477671748,1,0,0
0.999908686,0.502276757,6,1,1
0.501489014,0.33323195,3,1,0
0.680083194,0.999978224,8,1,1
0.286301345,0.496375095,8,0,0
0.999910355,0.598116174,6,1,1
