clarity_average,contribution_average,evidence_average,motivation_average,originality_average,relatedwork_average,relevance_average,clarity_num,contribution_num,evidence_num,motivation_num,originality_num,relatedwork_num,relevance_num,score_total
0.003475346,0.500436794,0.200022808,0.489733973,0.476315111,0.499999021,0.333691298,4,2,5,2,6,2,3,6
0.243050732,0.999748607,0.354602476,0.499999347,0.367015303,4.96E-05,0.004162353,4,3,11,2,13,1,1,6
0.667093634,0.511449511,5.27E-05,0.999570072,0.344679311,0.000397579,0.496217356,3,2,5,1,11,2,2,8
0.153144424,0.183196975,0.228604182,0.999849588,0.333365888,4.18E-05,0.999848008,12,6,13,2,6,4,1,5
1.26E-05,0.999952674,0.014891416,0.492010001,0.48964509,0.911152393,0.000304685,4,1,3,2,4,2,1,5
0.124531992,0.534391046,0.153243576,6.30E-05,0.00032147,0,0.922035575,1,1,3,1,5,0,1,3
0.499971246,0.474697213,0.250013251,0.999935746,0.799953423,0,0,2,3,4,1,5,0,0,3
0.666647145,0,0.49946851,0.679586684,0.571650519,0.376541078,0,3,0,4,3,7,1,0,6
0.212689179,0.21165087,0.166232546,0.999938369,0.704060407,0.665189568,0.97903353,5,5,12,1,7,3,1,6
0.142596864,0.774232387,0.90211463,0.999909401,0.97179081,0,0,5,9,1,1,3,0,0,5
0.153845492,0.799826589,0.057366001,0.999928892,0.666664636,4.67E-05,0.000351774,13,5,12,2,3,1,1,6
0.200000665,0.499910395,0.474220477,0.666423674,0.209872436,0.011796673,0.928639248,5,2,4,3,5,1,4,6
0.193019147,0.339626074,0.001310622,0.640638923,0.498561692,4.24E-05,0.496282928,6,1,5,5,8,1,4,5
0.593160834,0.999950111,2.40E-05,0.356315523,0.999976397,0.000218404,0.000301396,5,2,2,1,1,1,1,8
0.333823283,0,0.645817091,0.999897242,0.500004204,0.163565055,0,3,0,3,1,4,1,0,6
0.49999905,0.249917138,0.000100227,0.999639183,0.285726703,0,0,2,4,5,2,7,0,0,3
0.999976277,0.999569267,0.499997565,0.999934196,0.666147081,0.999965429,0.820662276,1,2,2,1,6,1,6,3
0.499819914,0.2461548,0.619295149,0.99915567,0.484767379,0.999964714,0.160056323,6,4,8,2,18,1,1,5
0.999915242,0.000119314,0.49184261,0.653023686,0.06362699,0,0,2,1,2,3,4,0,0,6
0.278298817,0.49828477,0.126967651,0.987338275,0.40843565,0,0,12,4,13,2,11,0,0,5
0.666612425,0.499535596,0.551574367,0.999892354,0.500394152,0,0.985284746,3,2,6,1,7,0,1,8
0.000199965,0.333468237,0.501425256,0.99993372,0.415080125,0,0,1,3,2,1,5,0,0,6
0.272755668,0.765527626,0.195922411,0.967678964,0.561988265,0.999958396,0.999878049,11,5,16,3,10,1,1,8
0.714107679,0.490744562,0.402141416,0.999936223,0.418186792,0,0,7,4,5,1,5,0,0,6
0.542313968,0.753431234,0.599991267,0.999916375,0.747334279,0.998457521,0,7,4,5,2,8,2,0,8
0.333631585,0.998025656,0.546799214,0.999936581,0.499999258,0,0,3,1,8,1,2,0,0,6
0.500003837,6.16E-05,0.375141409,0.856664777,2.35E-05,0.499999652,0,2,2,8,1,4,2,0,5
0.666636325,0.332815146,0.39653138,0.999933362,0.333347736,4.89E-05,0,6,3,5,1,3,1,0,6
0.999874651,0.999922752,0.473503588,0.991663337,0.801709374,0.999866843,0,4,3,5,4,5,1,0,8
0.142884949,0.425726107,0.217562687,0.024326181,0.590097423,0,0,7,7,10,2,9,0,0,3
0.315344254,0.99994719,0.510511725,0.9728598,0.798139891,0.500001406,0.999905348,6,1,4,1,5,2,1,8
0.775652692,0,0.570527407,0.999782845,0.608509304,0,0,5,0,4,4,4,0,0,6
0.333338056,0.941942662,0.348517032,0.999773443,0.66627387,0,0.000362727,3,2,3,1,6,0,1,6
0.250033809,0.003973011,0.470856282,0.500058292,0.600141578,0.987894118,0,4,3,6,2,5,1,0,6
0.505759889,0.200028623,0.020425243,0.999932528,0.561138534,0,0,6,5,1,1,10,0,0,5
0.333645492,0.756257443,0.143238756,0.508881011,0.601847206,0,0.999842644,9,4,7,2,8,0,1,3
0.805028284,0.499869395,0.267229984,0.999825805,0.999881029,0,0,5,2,3,2,1,0,0,6
2.11E-05,0.640169581,0.091352479,0.500007839,0.45141867,0,0,1,3,11,2,4,0,0,3
0.021340099,0.168338699,0.059616538,9.51E-05,0.200014982,0.000107821,0,6,6,11,2,5,1,0,3
0.000398019,0.499519387,2.82E-05,0.037087146,0.435815189,0,0,3,2,4,1,4,0,0,5
0.000215286,0.999919772,0.226788976,0.9336752,0.992221212,0,0,3,1,6,2,5,0,0,5
0.516999135,0.999947548,0.244822341,0.999900818,0.250028143,0,0,7,1,4,1,4,0,0,3
0.200006063,0,0.20001234,0.999928474,0.999927104,0,0.443526459,5,0,5,1,2,0,2,3
0.019931528,0.994811773,0.091230816,0.999928951,0.536506242,0.011760504,0.000349628,12,2,11,1,5,2,1,6
0.491794262,0.993927995,0.342673831,0.754956772,0.599934623,0.497698342,0.996266901,2,3,8,5,5,2,1,6
0.224846427,0.343965484,0.121571434,0.709524781,0.01181642,0,0.999897361,13,8,17,3,3,0,2,6
0.546613385,0.33401698,0.514460798,0.333371877,0.250012951,0,0.000260744,7,3,9,3,4,0,1,6
0.332838431,0.37414117,0.200012431,0.50001045,0.654572647,0,0,6,9,5,2,3,0,0,6
0.32565359,0.627115692,0.457943152,0.999930501,0.999060571,0.996195197,0.999860406,6,3,8,1,2,1,1,8
0.25001064,0.498536103,0.543161876,0.968038976,0.000182767,4.02E-05,0.001375609,4,2,7,2,1,1,1,8
0.659250348,0.332115097,2.53E-05,0.437221703,0.016307244,0,0,3,6,2,3,2,0,0,3
0.000133735,0.527172989,0.006576183,0.995014474,0.697268737,0,0,8,9,14,4,12,0,0,6
0.666649539,0.99988234,0.286474631,0.99992613,0.446647067,0.000576168,0,3,1,7,3,9,1,0,6
0.999985218,0.99993372,0.799313298,0.999917269,0.445935123,0,0.998953223,1,1,5,1,5,0,1,6
0.501855041,0,0.437387931,0.000216374,0.749745641,0,0,2,0,6,1,4,0,0,5
0.333325108,0.98734504,0.165237543,0.999919951,0.573629221,0,0,3,2,5,2,5,0,0,6
0,0,0.503602069,0.999891818,0.666576752,0,0.995828331,0,0,2,2,3,0,1,6
0.001038504,0,0.99997437,0.999839664,0.750102092,0,0,1,0,1,1,4,0,0,6
0.3333516,0.669980012,0.167011774,0.999936581,0.716779291,0,0,6,4,6,1,10,0,0,5
0.454521183,0.909882666,0.223685497,0.998097837,0.857090498,0,0.333597204,11,9,19,2,10,0,3,8
0.499961645,0.894677699,0.057793031,0.997466803,0.754972776,3.88E-05,0.000299339,6,1,6,3,3,1,1,8
0.333261268,0.499942975,0.400009129,0.515034171,0.249335642,4.39E-05,0,3,2,5,2,4,1,0,3
0.087135544,0.664721561,0.091222997,0.49999236,0.445843996,0,0.006230728,15,3,11,2,9,0,5,5
0.499998903,0.492199099,0.111123919,0.578668922,0.99988697,0,0,2,2,9,2,3,0,0,6
0.499996888,0.453225606,0.344488166,0.749965967,0.36528306,0,0.998089135,2,5,6,4,5,0,1,3
0.999797781,4.90E-05,0.500307828,0.871128112,0.999957919,0,0,3,1,4,2,1,0,0,8
0.749937465,0.535074611,0.555866988,0.999754667,0.666562417,0,0.988624692,4,4,9,3,3,0,1,6
0.029998027,0.999442488,0.339690842,0.00027954,0.578787929,5.55E-05,0,4,4,12,1,9,1,0,8
0.144230801,0.498232065,0.194475993,0.250796223,0.168007725,0.423949627,0.726450921,13,4,26,4,10,5,4,1
0.718599869,0.82705896,0.366836432,0.799238746,0.43679116,0,0,5,6,8,5,7,0,0,8
0.306894589,0.133034322,0.080661105,0.000128412,0.399625527,4.37E-05,0,5,3,6,1,10,3,0,6
0.248491652,0.006426139,0.267302446,0.19986896,0.412704308,7.66E-05,0.962675273,8,2,15,5,16,3,1,6
0.037383203,0.591171885,0.099576222,0.24987112,3.55E-05,0,0.500093951,12,5,20,4,1,0,2,3
0.999981225,0.999531269,0.42922273,0.999915361,0.261507656,0,0.999868155,2,1,7,1,3,0,1,5
0.993688087,0.986833791,0.999940395,0.556827247,0.99998045,4.62E-05,0.999884844,3,3,1,1,1,1,1,8
1.90E-05,0.772724727,0.293222122,0.666597072,0.332883937,0,0,3,9,10,3,13,0,0,3
0.599923454,5.29E-05,0.248903399,0.999919176,0.511494445,7.00E-05,0.000822314,5,1,4,1,3,2,1,5
0.999984026,0.999954224,0,0.999891996,0.999970198,0.999965072,0,1,1,0,1,1,1,0,6
0.666559106,0.999943852,0.253966409,0.99990654,0.744853333,0,0,3,1,4,2,2,0,0,8
5.71E-05,0.333383762,0.272555724,0.999930263,0.417974011,0,0.999906421,1,3,7,3,7,0,1,8
1.38E-05,4.95E-05,0.2445089,0.987871885,0.256798308,0,0,1,2,4,3,4,0,0,6
0.329249219,0.500129761,0.031875758,0.002062716,0.002293414,6.34E-05,0,3,4,2,1,3,1,0,5
0.002209191,0.798256085,0.599997439,0.757401049,0.438556006,0,0,4,5,5,1,6,0,0,5
0.174102865,0.374372609,7.31E-05,0.000119401,0.425518554,0,0.000492856,2,4,3,1,7,0,1,6
0.499965863,0.599819735,0.333704126,0.999913653,0.720106089,0,0,6,5,9,3,10,0,0,8
0.128833554,0.143535572,0.013761935,0.999933958,0.200016331,0,0,7,4,6,1,5,0,0,6
0.335374217,0.723468393,0.157193808,0.000249672,0.789311828,0,0.999910474,6,2,8,1,5,0,1,6
3.09E-05,0.00172355,0.104712813,0.999923706,0.195630876,0.00496691,0,8,2,10,1,2,1,0,1
1.29E-05,0.493774531,2.97E-05,0.999929428,0.174280246,0.003070028,0,6,2,3,1,13,1,0,3
0.375263465,0.981275111,0.449596796,0.981457472,0.958612335,0,0,8,2,9,4,5,0,0,5
0.147108667,0.324301347,0.259004073,0.500129818,0.162505382,0.999952316,0,7,6,4,4,8,1,0,6
0.499095747,3.86E-05,3.74E-05,0.669536804,0.728476572,0,0,2,1,1,3,4,0,0,6
0.994087785,0.332259121,0.596780609,0.999938846,0.39402306,3.67E-05,0,2,3,5,1,8,1,0,8
0.105575006,0.799958845,0.500041859,0.865536201,0.722671157,0.022781558,0,6,5,6,5,11,2,0,6
0,3.50E-05,0.000198027,8.52E-05,2.53E-05,0,0,0,2,2,1,3,0,0,5
0.250111174,0.747134441,0.338567988,0.500243332,0.994357288,0,0.000355478,4,4,5,2,2,0,1,5
2.98E-05,0.997405171,0.021178564,0.666631909,0.401054778,0,0,1,2,6,3,5,0,0,6
0.486475669,0.502565639,0.272547451,0.999895573,0.999956489,0.499986995,0,4,2,12,1,1,2,0,6
0.250009405,0.999879241,0.416673856,0.999855975,0.7497776,0,0,4,1,4,3,4,0,0,8
0.48547213,0.731919019,0.010708562,6.16E-05,0.665494652,0,0,6,4,12,1,3,0,0,5
0.250009962,0.976781994,0.0665193,0.000724877,0.757976502,7.13E-05,0.999913692,8,2,13,1,3,1,1,8
0.333618126,0.999922633,0.114151316,0.999089241,0.66279511,0,0,3,1,4,1,3,0,0,3
0,0.999642571,0.375002693,0.999927819,0.600001978,0,0,0,3,8,2,10,0,0,6
0.666644232,0.972240865,0.110786659,0.745024401,0.265062855,0,0.620165944,3,2,11,4,4,0,1,1
0.999966264,0.499960971,0.333338945,0.999929388,0.999961019,0,0,2,2,3,3,1,0,0,5
0.293334758,0.755996804,0.223893667,0.018964384,0.402931011,0,0,7,8,17,1,8,0,0,3
0.142878354,0.604952239,0.424528484,0.970038056,0.559069758,0,0,7,3,7,1,5,0,0,3
0.111122424,0.592184597,0.286069857,0.671109977,0.500186115,0.009670663,0.999905109,9,12,18,3,8,2,2,5
0.287460746,0.172068929,0.145183822,0.819345832,0.282763723,3.99E-05,0.000398579,7,6,9,2,3,1,1,3
0.170972588,0.973719259,0.305051424,0.333385556,0.397179982,0.000109484,0.999811709,6,3,8,3,5,2,1,3
0.200081755,0.544422518,0.333113213,0.525715641,0.399916893,4.88E-05,0.077952914,5,8,9,4,5,2,1,5
0.333335648,0.666599079,0.39606261,0.999929249,0.524078591,3.79E-05,0.990605652,3,3,12,2,6,1,1,5
0.378924293,0.999950171,0.500000837,0.999918103,0.529370588,0,0,6,1,4,1,8,0,0,8
0.499208767,0.967154235,0.334436629,0.60563075,0.500064919,0,0,6,2,6,3,4,0,0,6
9.48E-05,0.89218278,0.321577118,0.971765518,0.430415003,0,0.999910831,11,7,7,2,9,0,1,5
0.6598648,0.058051077,2.48E-05,0.499631265,0.966620922,0.999122113,0,3,2,4,2,1,2,0,6
1.86E-05,0.513813598,0.262715325,0.994871616,0.30133293,9.91E-05,0.997525036,1,2,4,1,10,1,1,5
0.999980688,0,0.999967098,0.99990654,0.999984264,0,0,1,0,1,1,2,0,0,8
0.666004255,0.850533664,0.666655872,0.101630628,3.62E-05,0,0,3,3,3,1,1,0,0,8
1.14E-05,0.293409097,3.06E-05,0.604247303,0.412096113,0.999434292,0.00039467,2,3,2,3,7,1,1,5
5.10E-05,0.333359849,6.53E-05,0.999925971,0.636372205,5.43E-05,0,5,3,2,3,4,1,0,8
0.449233855,0.062066548,0.545755073,0.838633597,0.749978395,0.999969602,0,4,2,2,1,4,1,0,5
0.667917192,6.43E-05,0.362301946,0.999934077,0.999982476,0,0,3,1,6,1,2,0,0,8
0.251501895,0.499804147,0.257102068,0.996141613,0.142874689,0,0,4,6,10,1,7,0,0,3
0.598427193,0.498755682,0.264267525,0.333445043,0.035721063,0.414206467,0,5,6,8,3,6,2,0,6
0.252992381,0,0.334539711,0.81937921,0.500006595,0,0,4,0,3,2,2,0,0,6
0.333585943,0.504463673,0.220193793,0.999792039,0.995018601,0.513489157,0.000428237,3,2,9,1,2,2,1,6
0.333357928,0.293415079,0.197755606,0.999911189,0.558389791,0,0,9,4,10,2,4,0,0,5
0.50000157,0,0.980968624,0.999927878,0.999970376,0,0,2,0,2,2,2,0,0,6
3.23E-05,0.455562649,0.286255419,9.10E-05,0.49861623,7.86E-05,0.008022438,2,5,7,1,2,2,1,6
0.299986017,0.999899566,0.08227553,0.405997122,0.447322771,0,0,10,5,16,3,16,0,0,5
0.362807879,0.461497761,0.32514714,8.17E-05,0.121258512,0.327584926,0.666780824,11,7,15,1,6,3,3,5
0.610345872,0.517644016,4.93E-05,0.009682249,0.291786451,0,0.001339696,6,2,6,3,7,0,1,6
0.111130929,0.615926441,0.256097451,0.461046577,0.392339167,0.481457674,0,9,8,14,2,14,2,0,6
0.400982628,0.250010404,0.3333436,0.500139524,0.411264961,0,0,5,4,6,2,7,0,0,3
0.416847553,0.05668186,0.419480488,0.999679804,0.54492829,0,0,5,1,6,1,2,0,0,8
0.244515089,0.859517574,0.487880316,7.00E-05,0.99998188,0,0.98703891,4,1,8,2,1,0,1,8
0.983575523,0.999057829,0.765736341,0.932971895,2.05E-05,0,0,1,1,1,1,1,0,0,6
0.111150311,0.606086555,0.332710173,0.999928951,0.666421457,0.000114693,0,9,5,9,3,9,1,0,6
0.469171507,0.000569443,0.477305099,9.59E-05,0.33329152,0,0,4,2,6,1,3,0,0,6
0.490541195,0.766463893,0.114690369,0.999928594,0.600000109,0,0.0153091,4,5,12,1,5,0,1,6
0.333334954,0.947148164,0.447392557,0.999929845,0.39028858,0.000147552,0.007871118,3,3,9,2,6,2,1,8
0.498432196,4.85E-05,0.177986019,0.000511002,0.389242844,0,0,2,1,6,3,2,0,0,3
0.257025124,0.499680582,0.2232429,0.512015593,0.312933772,0.000445811,0,4,6,9,4,3,1,0,3
0.200046303,0.741004891,0.398935238,0.999911785,0.734606728,0,0,5,4,5,1,4,0,0,3
0.40997974,0.498368279,0.399886752,0.999940634,0.499017704,0,0.999909997,6,2,5,1,6,0,1,5
0.249817399,0.466245271,0.056684323,0.999923587,0.542650162,0.499995993,0.500547789,20,11,16,1,17,2,4,3
0.999907255,0,0.999973655,0.999921143,0.668423065,0,0,1,0,1,2,6,0,0,5
0.001750675,0.69865467,0.250980913,7.80E-05,0.361805021,6.57E-05,0.001123885,4,6,8,1,10,1,1,5
0.342811078,0.503068558,0.174727618,0.999927998,0.333385527,3.78E-05,0,1,6,11,1,3,1,0,3
0,0.9998703,0.498744747,0.999925375,0.333364567,3.57E-05,0,0,1,6,2,6,1,0,3
0.222230783,0.477154143,0.747935219,0.999876797,0.525130332,0,0,9,3,4,3,6,0,0,6
0.499996585,0.398542111,0.475328401,0.998771966,0.308927033,4.97E-05,0,2,5,6,1,7,1,0,6
1.08E-05,0.622770633,0.333433318,0.646603107,0.523098471,0,0,4,3,3,1,4,0,0,5
0.748841723,0.000200026,0.500146908,0.999932885,0.000825665,4.44E-05,0,4,1,6,1,1,1,0,6
1.10E-05,0.499985859,0.175090876,0.99980098,0.40714285,0.91163376,0,1,2,9,1,5,2,0,5
0.972949982,0.602203048,0.349467687,0.998192608,0.499893684,0,0,2,5,8,2,4,0,0,6
0.599914718,0.49782264,0.374240548,0.329347948,2.07E-05,0,0.500169143,5,4,8,3,2,0,2,3
0.125014494,0.566159548,0.287852108,0.950853944,0.386761624,0,0,8,10,12,2,19,0,0,3
0.499862431,0.333422311,0.016527589,0.000148575,0.337936835,0,0,2,3,4,2,3,0,0,3
0.166695536,0.51877214,0.333359993,0.999905825,0.783485526,0.693038178,0,6,2,3,1,5,3,0,10
0.000951051,0.333375284,0.250008649,0.609831267,0.199967534,0,0,4,6,4,5,5,0,0,3
0.66951113,0.342149863,0.747597647,0.911196709,0.394498902,0.997959018,0,3,3,4,1,5,1,0,6
0.666573546,0.666646258,0.428687408,0.999926567,0.449695372,0.094510249,0,3,3,4,1,7,4,0,6
0.21093203,0.016080964,3.62E-05,0.981385231,0.542154866,3.65E-05,0,5,2,2,1,9,1,0,6
0.499753988,0.996505558,0.999246269,0.999917209,0.000144625,0,0,2,2,2,2,1,0,0,6
0.571653319,0.999877542,0.25003394,0.999928594,0.402698116,0.999675184,0,3,2,4,2,5,2,0,5
0.002039323,0,0.056439908,0.615970217,0.01007455,0.999122202,0,1,0,4,2,3,1,0,5
0.999965966,0.492280066,0.009299891,0.37694439,0.621817725,5.53E-05,0.000583905,2,5,5,2,8,1,1,6
0.500094048,0.909519653,0.333347482,0.99993217,0.666252966,0.000101554,0,2,3,3,1,3,1,0,6
0.3999811,0.31816113,0.142875425,0.999928176,0.525013664,0,0,5,1,7,2,5,0,0,5
0.07943003,0.499994197,0.974927664,0.999884486,0.499118642,0,0,4,2,1,2,4,0,0,5
0.439408816,0.662717809,0.166712142,8.90E-05,0.666846426,0,0.500078533,2,3,6,1,6,0,2,3
0.1428599,0.182382824,0.18520343,0.001257495,0.39130659,0.999876738,0.665596537,7,6,9,1,10,1,3,6
2.56E-05,0.599951288,0.104053534,0.749957059,0.598440308,6.81E-05,0,6,5,10,4,5,2,0,6
0.071580001,0.564910837,0.127747109,0.999932885,0.635965148,0,0.999636769,9,6,8,1,5,0,1,3
4.75E-05,0,0.002584615,0.0004311,0.58367078,4.27E-05,0.999906421,5,0,2,1,2,1,1,3
1.72E-05,0.999353409,0.333345113,0.001075745,0.960526049,0.079691038,0.489444936,3,4,3,1,1,2,2,1
0,0.999941707,8.38E-05,0.999915302,0.725732713,0,0,0,1,2,2,7,0,0,6
7.75E-05,0.376545862,0.443100552,0.999928355,0.476107502,0,0,3,3,9,1,8,0,0,6
0.338718463,0.371435423,0.303137382,0.336671919,0.434270916,0,0.999856621,6,14,15,3,11,0,2,5
0.416404291,0.387943107,0.399133648,0.741910629,0.467559737,0.000306174,0.230814425,12,8,10,4,14,2,5,6
1.34E-05,0.250168213,2.19E-05,0.962065061,0.396003205,0.468150615,0.000542507,6,4,3,3,5,2,1,5
0,0.999523044,0.499996924,0.247247717,0.370152291,8.35E-05,0.000286122,0,1,2,4,4,1,1,6
0.283567011,0.999953449,0.334247319,0.999926627,0.806351144,0.845712185,0.824227035,7,2,6,2,6,1,1,8
0.312378917,0.33641996,0.978298277,0.999537796,0.666656651,0.997780859,0.003495485,5,3,2,2,3,1,1,3
0.889556944,0.999904752,0.259263962,0.438831022,0.286703219,5.78E-05,0.689191818,1,1,4,2,7,1,1,3
0.200008436,0.459926964,0.399968986,0.787782606,0.428574051,0.998557031,0,5,2,5,4,7,1,0,6
0.167434935,0.666646471,0.422936008,0.919954419,0.624548213,4.91E-05,0.999884248,6,3,4,1,8,3,1,6
0.999801338,0.697387606,0.42735815,0.99003464,0.491509641,0,0,1,2,1,3,4,0,0,6
1.33E-05,0.726675879,0.427311922,0.499787773,0.461521831,0,0.000557193,10,4,7,4,11,0,1,6
0.293984443,0.027863974,0.168167391,6.80E-05,0.014465462,0,0,3,3,7,1,6,0,0,3
0.500002516,0.661705529,0.290830696,0.99993372,0.403708859,0,0,2,3,5,1,7,0,0,5
0.999539375,0.666305224,0.799053024,0.999901851,0.600125938,5.42E-05,0.999883771,5,3,5,3,5,1,1,8
0.500999784,0.024104908,0.370793999,0.001699267,0.08403984,0,0,2,2,9,1,9,0,0,6
0.333338634,0.748470096,0.000867797,0.11709217,0.42573061,4.88E-05,0.500123653,3,8,7,2,14,1,2,6
0.125303036,0.41067799,0.210135329,0.500100205,0.298421342,0.000142979,0,16,5,14,2,10,5,0,8
0.000302683,0.506528055,0.144491507,0.000123384,0.98417899,0,0.000325085,2,4,7,1,2,0,1,6
0.363751187,0.837333614,0.506850083,8.50E-05,0.500008845,0,0,8,7,5,1,2,0,0,8
0.679895791,0.000159378,0.297381906,0.000223962,0.621018925,0.999943018,0.000335068,3,1,3,1,4,1,1,8
0.500091689,0.25003154,0.25000878,0.013449731,0.166687522,0,0,2,4,4,1,6,0,0,8
0.333317936,0,0.529059307,0.999929607,0.391064221,0,0,3,0,4,2,4,0,0,6
0.632140356,0.99994421,0.999931296,0.999933124,0.798302009,0,0,3,2,3,2,5,0,0,6
0.000706319,0.107193884,0.134857781,0.250055062,0.025327529,0.999967098,0,2,4,8,4,4,1,0,3
0.499887021,0.999953568,5.10E-05,0.999903083,0.999984145,0.999952316,0.999866366,2,2,1,1,1,1,1,5
0.329552482,0.348358375,0.001210949,0.999831915,0.174320956,0,0.66642172,6,3,5,1,11,0,3,3
2.28E-05,0,0,0.023550113,0.351321197,0,0,3,0,0,2,7,0,0,6
0.655088678,0.517954918,2.12E-05,0.00014526,0.332316436,0.008462189,0,2,2,2,1,6,2,0,6
0.999985337,0,0.167920033,0.00013802,0.375896666,7.09E-05,0,1,0,6,1,8,1,0,6
0.451554621,0.915862501,0.40223468,0.999933004,0.333337049,0.289684534,0,4,4,8,1,3,2,0,3
0.471627311,0.626705949,0.166993076,0.666515607,0.430152055,0.423366747,0,10,6,12,3,12,2,0,5
0.333590266,0,0.217354143,0.664197885,0.457469846,0,0.000256329,9,0,7,3,7,0,1,3
0.295945303,0.605075443,0.004756955,0.845949709,0.207899861,0.000145126,0,7,4,4,1,4,1,0,5
0.987862706,0.999916196,0.000102948,0.999905586,0.749970568,0,0,1,1,6,2,4,0,0,6
0.32159555,0.63400044,0.146982593,0.5900157,0.386582436,6.67E-05,0.000459336,1,6,10,5,5,1,1,6
0.503503129,0.350278908,0.014644744,0.001617558,0.140073877,0.501707529,0.999913812,2,3,4,2,9,2,1,5
0.603066435,0.999928355,0.666660488,0.033327822,0.250014768,4.06E-05,0.999773204,5,1,3,1,4,1,1,6
0.498956143,0,0,6.03E-05,0.917607188,0,0,2,0,0,1,1,0,0,3
0.747676597,0.333099028,0.999974132,0.981296976,0.442156802,0.999969363,0.999916315,4,6,1,3,9,1,1,6
0.29632859,0.488029849,0.152177155,0.647722755,0.655051165,7.59E-05,0,4,9,12,3,6,1,0,3
0.999814987,0,0.333351056,0.99993813,0.63950553,0,0,2,0,3,1,3,0,0,6
0.033615244,0.715704463,0.138478919,0.754818936,0.338928192,0.372395325,0.728958891,10,11,10,4,5,5,5,3
0.19996428,0.438587679,0.222666886,0.999647826,0.337860783,0.304102646,0.999890924,10,7,9,2,12,2,1,5
0.20506794,0,0.373864609,0.799768866,0.666442698,5.70E-05,0,10,0,8,5,6,6,0,6
0.499888959,0.899907053,0.261475303,0.999918878,0.999670058,0,0.000334,4,1,3,2,2,0,1,5
0.429745204,0.437077331,0.085612189,0.49991533,6.89E-05,0,0.005760645,3,2,6,2,7,0,1,3
0.333339535,0.999938369,0.594444396,0.945444196,0.990513027,0.014730939,0,3,1,5,2,2,1,0,8
0.999925017,0.999953787,0.749936579,0.999938011,0.666660826,0,0,2,3,4,1,3,0,0,6
0.956364751,5.15E-05,0.500661166,0.672773333,0.660822016,0,0,3,2,6,4,4,0,0,8
0.746119,0.000995645,0.284834402,0.995839208,0.654393057,0,0,4,3,7,2,4,0,0,5
0.250007546,0,0.999972939,0.343935722,0.66404175,0,0,4,0,1,3,3,0,0,8
0.594910327,0.413728872,0.222237766,0.005156374,0.506410346,5.16E-05,0,7,5,9,1,2,3,0,6
0.127993261,0.996847141,0.286005798,0.511382199,0.603301764,0,0,8,5,7,4,10,0,0,5
0.499987187,0.999685287,2.06E-05,0.99917835,0.499873668,0.906302273,0,2,1,3,1,4,1,0,5
0.000630089,0.66549169,0.499292894,0.999932528,0.666644553,0,0,1,3,6,1,3,0,0,5
0.499993501,0.742873685,0.469563214,0.999935865,0.960024993,0,0,4,4,8,1,6,0,0,6
0.334552582,0.415226454,0.428842825,0.666641569,0.340450725,0,0.999883652,6,4,7,3,3,0,1,6
0.145887292,0.527668003,0.309558507,0.499853626,0.026658379,0.39241726,0.946519852,11,2,10,2,6,5,1,5
0.005974141,0.749693531,0.065345945,0.999934316,0.428555024,0,0.000438457,6,4,11,1,7,0,1,5
0.399949719,0,1.96E-05,0.000179024,0.500007782,0,0,5,0,1,1,2,0,0,6
0.00016979,0,0.085144352,0.99993372,0.68074885,0,0,1,0,2,1,3,0,0,8
0.293303777,0.495909328,0.729496241,0.998729815,0.686657275,0,0.999907494,10,3,8,6,8,0,1,6
0.249783246,0.6665637,0.520950809,0.500234382,0.031607744,4.30E-05,0,4,3,7,4,4,1,0,6
0.50001674,0.994342566,0.671849173,0.584680319,0.282174532,0.999751747,0,2,1,4,1,4,1,0,6
0.352778007,0.999945879,0.333337026,0.999927402,0.749728551,0,0,3,1,3,1,4,0,0,6
0.36999212,0.245221334,0.000187061,0.999767274,0.439665063,0.967630982,0.965565503,8,5,7,2,10,1,1,5
0.504488982,0.994972616,0.327518536,0.999897718,0.490732922,0.127427444,0,8,2,16,2,6,1,0,5
0.001446077,0.57637418,0.297247394,0.999918699,0.492482949,4.21E-05,0,10,5,13,1,4,1,0,5
0.333325489,0.999956369,0.666632014,0.418622004,0.333308466,0.979023933,0,3,1,3,2,3,1,0,6
0.250223689,0.900720894,0.223731573,0.999863893,0.571072604,0,0.999905527,4,1,8,2,7,0,2,3
0.999727249,3.96E-05,0.397331465,7.68E-05,2.36E-05,0.999963999,0,3,2,5,1,4,1,0,5
0.18865824,0.107763521,0.166684031,0.490966554,0.548055035,4.52E-05,0,4,6,6,2,5,1,0,3
0.999585092,0.394869218,0.028759202,0.999932408,0.483179505,0,0,1,5,3,1,4,0,0,5
0,8.26E-05,4.66E-05,0.993023276,0.99969244,0.491750933,0,0,1,1,1,1,2,0,3
0.097667522,0.750433952,0.004932246,0.999919295,0.999979218,0.000230047,0.666762214,14,8,13,3,3,2,3,8
0.666392107,0.499065006,0.427468081,0.525801631,0.999973953,7.90E-05,0,6,4,7,2,2,1,0,5
0.031170643,0,0.005004379,0.994607973,0.758968696,0,0.998389363,2,0,2,5,5,0,1,6
0.242182501,0.554773291,2.80E-05,0.357941574,0.705313207,0.165172227,0.999893129,8,9,4,7,11,2,2,1
0.254225217,0.024110693,4.57E-05,0.999892235,0.588698242,0,0.498055817,4,2,4,1,4,0,2,3
0.333336936,0.799288566,0.190844687,0.666667182,0.998365253,0,0,9,5,10,6,4,0,0,6
